0.66, 0x1d395440,  0.0130926,267.75,  0.0138753,1
0.67, 0x1d3a0fd0,  0.0151424,267.683,  0.0158377,1
0.73, 0x1d38f700,  0.0345013,267.283,  0.0383918,1
0.73, 0x1d37df00,  0.0376005,267.283,  0.0383918,1
0.75, 0x1d386ae0,  0.0450045,267.15,  0.0471031,1
0.8, 0x3736bfd0,  0.0812232,266.817,  0.0844033,1
0.76, 0x1d3925a0,  0.0504311,267.083,  0.0519413,1
0.78, 0x1d3a3e70,  0.0600908,266.95,  0.0626368,1
0.83, 0x37340310,  0.0995985,266.617,  0.107684,1
0.79, 0x1d375310,  0.0632816,266.883,  0.0685144,1
0.79, 0x1d3a9bb0,  0.0640472,266.883,  0.0685144,1
0.84, 0x37346050,  0.111725,266.55,  0.116296,1
0.8, 0x1d39b180,  0.075713,266.817,  0.0844033,1
0.81, 0x1d38c860,  0.0863739,266.75,  0.0917459,1
0.87, 0x3734bda0,  0.143914,266.35,  0.144789,1
0.87, 0x3735d5a0,  0.142447,266.35,  0.144789,1
0.83, 0x1d383c40,  0.0995242,266.617,  0.107684,1
0.84, 0x1d36f620,  0.115988,266.55,  0.116296,1
0.84, 0x1d39e020,  0.109905,266.55,  0.116296,1
0.85, 0x1d36e200,  0.120177,266.483,  0.125346,1
0.9, 0x37348f00,  0.17096,266.15,  0.192805,1
0.9, 0x3736ee70,  0.189462,266.15,  0.192805,1
0.9, 0x37339200,  0.170336,266.15,  0.192805,1
0.86, 0x1d3982e0,  0.131582,266.417,  0.134841,1
0.86, 0x1d372470,  0.128447,266.417,  0.134841,1
0.9, 0x3733a620,  0.184779,266.15,  0.192805,1
0.86, 0x1d37b050,  0.134191,266.417,  0.134841,1
0.9, 0x3733d470,  0.175632,266.15,  0.192805,1
0.87, 0x1d380da0,  0.136556,266.35,  0.144789,1
0.91, 0x37351ae0,  0.202254,266.083,  0.20545,1
0.91, 0x373431b0,  0.200888,266.083,  0.20545,1
0.88, 0x1d3781b0,  0.145427,266.283,  0.155194,1
0.92, 0x37374bb0,  0.213464,266.017,  0.218594,1
0.92, 0x37357860,  0.207193,266.017,  0.218594,1
0.92, 0x37366180,  0.211236,266.017,  0.218594,1
0.89, 0x1d389a10,  0.162619,266.217,  0.166062,1
0.93, 0x37369020,  0.222746,265.95,  0.23224,1
0.94, 0x3734ec40,  0.241162,265.883,  0.24639,1
0.94, 0x373632e0,  0.24046,265.883,  0.24639,1
0.95, 0x37354a10,  0.252602,265.817,  0.261047,1
0.95, 0x37360440,  0.251633,265.817,  0.261047,1
0.97, 0x37371d10,  0.277208,265.683,  0.291889,1
0.97, 0x3735a700,  0.282332,265.683,  0.291889,1
0.96, 0x1d3a6d10,  0.267256,265.75,  0.276213,1
