0.02, 272.017,  -739.356, 2417.93, 4962.27
0.02, 272.017,  -739.356, 2417.93, 4962.27
0.02, 272.017,  -739.356, 2417.93, 4962.27
0.02, 272.017,  -739.356, 2417.93, 4962.27
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.03, 271.95,  -805.222, 2409.88, 4954.22
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.04, 271.883,  -865.321, 2401.23, 4945.56
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.05, 271.817,  -919.983, 2392.03, 4936.36
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.06, 271.75,  -969.517, 2382.33, 4926.67
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.07, 271.683,  -1014.22, 2372.19, 4916.53
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.08, 271.617,  -1054.38, 2361.64, 4905.98
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.09, 271.55,  -1090.25, 2350.74, 4895.08
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.1, 271.483,  -1122.1, 2339.52, 4883.86
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.11, 271.417,  -1150.17, 2327.88, 4872.22
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.12, 271.35,  -1174.68, 2316.01, 4860.35
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.13, 271.283,  -1195.86, 2303.95, 4848.28
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.14, 271.217,  -1213.92, 2291.72, 4836.05
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.15, 271.15,  -1229.04, 2279.35, 4823.69
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.16, 271.083,  -1241.43, 2266.87, 4811.21
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.17, 271.017,  -1251.25, 2254.31, 4798.65
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.18, 270.95,  -1258.67, 2241.69, 4786.03
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.19, 270.883,  -1263.86, 2229.02, 4773.36
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.2, 270.817,  -1266.97, 2216.34, 4760.68
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.21, 270.75,  -1268.13, 2203.65, 4747.99
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.22, 270.683,  -1267.49, 2190.98, 4735.32
0.23, 270.617,  -1265.18, 2178.34, 4722.68
