0.58, 0x2c10ed10,  0.00260209,268.283,  0.00295746,1
0.6, 0x2c0f4860,  0.00464521,268.15,  0.00565032,1
0.62, 0x2c0e01b0,  0.0067128,268.017,  0.00779053,1
0.65, 0x2c0d6200,  0.0106754,267.817,  0.0121007,1
0.66, 0x2c0e3050,  0.0121371,267.75,  0.0138753,1
0.6, 0x18d61700,  0.00527233,268.15,  0.00565032,1
0.68, 0x2c0e5f00,  0.0173938,267.617,  0.0179994,1
0.69, 0x2c0d7620,  0.0184574,267.55,  0.0203719,1
0.81, 0x19459da0,  0.0902187,266.75,  0.0917459,1
0.72, 0x2c106020,  0.0324331,267.35,  0.0344963,1
0.65, 0x18d7bbb0,  0.0117105,267.817,  0.0121007,1
0.82, 0x19447200,  0.0949192,266.683,  0.0995034,1
0.82, 0x19482bb0,  0.0988199,266.683,  0.0995034,1
0.74, 0x2c1002e0,  0.0410522,267.217,  0.0425902,1
0.83, 0x19454050,  0.10751,266.617,  0.107684,1
0.75, 0x2c0f7700,  0.0459552,267.15,  0.0471031,1
0.84, 0x19468700,  0.113375,266.55,  0.116296,1
0.84, 0x194511b0,  0.112819,266.55,  0.116296,1
0.68, 0x18d6d180,  0.0163679,267.617,  0.0179994,1
0.77, 0x2c0da470,  0.0565516,267.017,  0.0571158,1
0.77, 0x2c103180,  0.052749,267.017,  0.0571158,1
0.86, 0x19474180,  0.126977,266.417,  0.134841,1
0.87, 0x19477020,  0.13538,266.35,  0.144789,1
0.88, 0x1944e310,  0.153714,266.283,  0.155194,1
0.88, 0x19448620,  0.154765,266.283,  0.155194,1
0.88, 0x1945cc40,  0.146511,266.283,  0.155194,1
0.74, 0x1a30ac40,  0.041912,267.217,  0.0425902,1
0.88, 0x19465860,  0.154549,266.283,  0.155194,1
0.8, 0x2c0dd310,  0.0689896,266.817,  0.0844033,1
0.89, 0x1946b5a0,  0.159974,266.217,  0.166062,1
0.9, 0x194712e0,  0.172433,266.15,  0.192805,1
0.9, 0x19479fd0,  0.174345,266.15,  0.192805,1
0.9, 0x1944b470,  0.169403,266.15,  0.192805,1
0.9, 0x1945fae0,  0.171913,266.15,  0.192805,1
0.9, 0x19456f00,  0.180608,266.15,  0.192805,1
0.9, 0x19462a10,  0.188404,266.15,  0.192805,1
0.82, 0x2c0e8da0,  0.0946994,266.683,  0.0995034,1
0.82, 0x2c111bb0,  0.097887,266.683,  0.0995034,1
0.73, 0x18d5e860,  0.0371331,267.283,  0.0383918,1
0.91, 0x1947fd10,  0.195051,266.083,  0.20545,1
0.83, 0x2c10be70,  0.100769,266.617,  0.107684,1
0.93, 0x1947ce70,  0.226693,265.95,  0.23224,1
0.85, 0x2c0fd440,  0.118747,266.483,  0.125346,1
0.76, 0x18d78d10,  0.0488851,267.083,  0.0519413,1
0.77, 0x18d44470,  0.0570922,267.017,  0.0571158,1
