0.72, 0x1c5281b0,  0.0339672,267.35,  0.0344963,1
0.8, 0x1c52df00,  0.078607,266.817,  0.0844033,1
0.85, 0x1c525310,  0.121432,266.483,  0.125346,1
0.85, 0x1c5482e0,  0.118274,266.483,  0.125346,1
0.85, 0x1c51f620,  0.116854,266.483,  0.125346,1
0.87, 0x1c52b050,  0.139538,266.35,  0.144789,1
0.88, 0x1c536ae0,  0.148955,266.283,  0.155194,1
0.89, 0x1c54e020,  0.157777,266.217,  0.166062,1
0.9, 0x1c556d10,  0.175768,266.15,  0.192805,1
0.9, 0x1c51e200,  0.181521,266.15,  0.192805,1
0.9, 0x1c533c40,  0.180056,266.15,  0.192805,1
0.9, 0x1c522470,  0.189406,266.15,  0.192805,1
0.9, 0x1c5425a0,  0.175119,266.15,  0.192805,1
0.91, 0x1c550fd0,  0.200798,266.083,  0.20545,1
0.91, 0x1c539a10,  0.200131,266.083,  0.20545,1
0.91, 0x1c545440,  0.203089,266.083,  0.20545,1
0.92, 0x1c530da0,  0.217792,266.017,  0.218594,1
0.93, 0x1c553e70,  0.232119,265.95,  0.23224,1
0.96, 0x1c559bb0,  0.266355,265.75,  0.276213,1
0.96, 0x1c53f700,  0.26466,265.75,  0.276213,1
0.97, 0x1c54b180,  0.281205,265.683,  0.291889,1
0.99, 0x1c53c860,  0.313405,265.55,  0.324778,1
0.73, 0x2a49ca10,  0.0374301,267.283,  0.0383918,1
0.74, 0x2a488310,  0.0406355,267.217,  0.0425902,1
0.75, 0x2a4ab2e0,  0.0449782,267.15,  0.0471031,1
0.78, 0x2a485470,  0.0585628,266.95,  0.0626368,1
0.79, 0x2a4b9d10,  0.065282,266.883,  0.0685144,1
0.8, 0x2a48b1b0,  0.081697,266.817,  0.0844033,1
0.8, 0x2a49f860,  0.0809553,266.817,  0.0844033,1
0.82, 0x2a4ae180,  0.097043,266.683,  0.0995034,1
0.82, 0x2a4b6e70,  0.0939899,266.683,  0.0995034,1
0.83, 0x2a493da0,  0.104847,266.617,  0.107684,1
0.85, 0x21c58440,  0.118025,266.483,  0.125346,1
0.84, 0x2a4a55a0,  0.112882,266.55,  0.116296,1
0.85, 0x2a481200,  0.118824,266.483,  0.125346,1
0.86, 0x2a4bcbb0,  0.132895,266.417,  0.134841,1
0.87, 0x2a482620,  0.135516,266.35,  0.144789,1
0.89, 0x21c49ae0,  0.161907,266.217,  0.166062,1
0.8, 0x1962c200,  0.0698398,266.817,  0.0844033,1
0.9, 0x2a490f00,  0.177746,266.15,  0.192805,1
0.9, 0x2a48e050,  0.180111,266.15,  0.192805,1
0.9, 0x2a4a8440,  0.173196,266.15,  0.192805,1
0.91, 0x2a499ae0,  0.199804,266.083,  0.20545,1
0.91, 0x2a4b3fd0,  0.193111,266.083,  0.20545,1
0.82, 0x1963bf00,  0.0969679,266.683,  0.0995034,1
0.82, 0x19633310,  0.0963943,266.683,  0.0995034,1
0.82, 0x196361b0,  0.0941428,266.683,  0.0995034,1
0.92, 0x21c46c40,  0.212888,266.017,  0.218594,1
0.82, 0x19639050,  0.0940898,266.683,  0.0995034,1
0.83, 0x1963eda0,  0.104102,266.617,  0.107684,1
0.83, 0x19630470,  0.100407,266.617,  0.107684,1
0.83, 0x1965c020,  0.102735,266.617,  0.107684,1
0.84, 0x1962d620,  0.111283,266.55,  0.116296,1
0.85, 0x1964d700,  0.124038,266.483,  0.125346,1
0.95, 0x21c66e70,  0.254037,265.817,  0.261047,1
0.95, 0x21c5e180,  0.247677,265.817,  0.261047,1
0.85, 0x19667bb0,  0.124009,266.483,  0.125346,1
0.96, 0x21c38310,  0.267515,265.75,  0.276213,1
0.96, 0x21c43da0,  0.275975,265.75,  0.276213,1
0.96, 0x21c555a0,  0.271541,265.75,  0.276213,1
0.86, 0x19661e70,  0.133876,266.417,  0.134841,1
0.97, 0x2a4a2700,  0.281701,265.683,  0.291889,1
0.96, 0x21c3e050,  0.26868,265.75,  0.276213,1
0.86, 0x1964a860,  0.126159,266.417,  0.134841,1
0.97, 0x21c52700,  0.286484,265.683,  0.291889,1
0.97, 0x21c6cbb0,  0.283097,265.683,  0.291889,1
0.87, 0x19659180,  0.141928,266.35,  0.144789,1
0.98, 0x21c4ca10,  0.303899,265.617,  0.308077,1
0.88, 0x19641c40,  0.151972,266.283,  0.155194,1
0.98, 0x21c31200,  0.301006,265.617,  0.308077,1
0.88, 0x19653440,  0.152026,266.283,  0.155194,1
0.98, 0x21c4f860,  0.303876,265.617,  0.308077,1
0.99, 0x21c5b2e0,  0.315953,265.55,  0.324778,1
0.99, 0x21c69d10,  0.317793,265.55,  0.324778,1
0.9, 0x196505a0,  0.178209,266.15,  0.192805,1
0.9, 0x196562e0,  0.186627,266.15,  0.192805,1
0.9, 0x19644ae0,  0.176778,266.15,  0.192805,1
1, 0x21c40f00,  0.339916,265.483,  0.362778,1
1, 0x21c32620,  0.328997,265.483,  0.362778,1
0.9, 0x19647a10,  0.189947,266.15,  0.192805,1
1, 0x21c35470,  0.362104,265.483,  0.362778,1
0.91, 0x19664d10,  0.196388,266.083,  0.20545,1
1.01, 0x21c61020,  0.367553,265.417,  0.381351,1
1.01, 0x21c3b1b0,  0.371136,265.417,  0.381351,1
1.03, 0x2a4b1020,  0.409155,265.283,  0.42007,1
0.92, 0x1965efd0,  0.212547,266.017,  0.218594,1
1.04, 0x2a496c40,  0.423672,265.217,  0.440215,1
1.02, 0x21c63fd0,  0.396979,265.35,  0.400448,1
