0.63, 0x4a452c40,  0.00891067,267.95,  0.00906959,1
0.64, 0x4a4615a0,  0.00938956,267.883,  0.0105026,1
0.6, 0x3a985440,  0.00390938,268.15,  0.00565032,1
0.63, 0x3a97f700,  0.00880323,267.95,  0.00906959,1
0.67, 0x3a976ae0,  0.0139571,267.683,  0.0158377,1
0.76, 0x4a43e620,  0.0471583,267.083,  0.0519413,1
0.76, 0x4a46d020,  0.0471633,267.083,  0.0519413,1
0.77, 0x4a44a050,  0.0570126,267.017,  0.0571158,1
0.78, 0x4a45e700,  0.0610502,266.95,  0.0626368,1
0.78, 0x4a444310,  0.0621301,266.95,  0.0626368,1
0.81, 0x4a43d200,  0.0873188,266.75,  0.0917459,1
0.82, 0x4a46a180,  0.0938827,266.683,  0.0995034,1
0.82, 0x4a45b860,  0.0927763,266.683,  0.0995034,1
0.84, 0x4a46ffd0,  0.108062,266.55,  0.116296,1
0.76, 0x3a999bb0,  0.0500036,267.083,  0.0519413,1
0.85, 0x4a44cf00,  0.123869,266.483,  0.125346,1
0.85, 0x22927bb0,  0.119451,266.483,  0.125346,1
0.86, 0x4a441470,  0.129569,266.417,  0.134841,1
0.87, 0x4a4471b0,  0.144102,266.35,  0.144789,1
0.86, 0x2290d700,  0.133493,266.417,  0.134841,1
0.88, 0x4a44fda0,  0.154135,266.283,  0.155194,1
0.8, 0x3a95f620,  0.0774917,266.817,  0.0844033,1
0.89, 0x4a472e70,  0.165211,266.217,  0.166062,1
0.89, 0x4a478bb0,  0.164292,266.217,  0.166062,1
0.9, 0x4a464440,  0.172432,266.15,  0.192805,1
0.9, 0x4a455ae0,  0.17382,266.15,  0.192805,1
0.9, 0x4a458a10,  0.173036,266.15,  0.192805,1
0.82, 0x3a993e70,  0.0959708,266.683,  0.0995034,1
0.91, 0x4a475d10,  0.197883,266.083,  0.20545,1
0.83, 0x3a979a10,  0.0998503,266.617,  0.107684,1
0.83, 0x3a95e200,  0.104197,266.617,  0.107684,1
0.83, 0x3a98e020,  0.105947,266.617,  0.107684,1
0.9, 0x228feda0,  0.167667,266.15,  0.192805,1
0.9, 0x22919180,  0.182033,266.15,  0.192805,1
0.9, 0x2290a860,  0.174682,266.15,  0.192805,1
0.9, 0x228f0470,  0.169901,266.15,  0.192805,1
0.84, 0x3a98b180,  0.110767,266.55,  0.116296,1
0.91, 0x22924d10,  0.199075,266.083,  0.20545,1
0.91, 0x228f61b0,  0.203311,266.083,  0.20545,1
0.91, 0x228f9050,  0.198903,266.083,  0.20545,1
0.85, 0x3a970da0,  0.120538,266.483,  0.125346,1
0.92, 0x228ec200,  0.209798,266.017,  0.218594,1
0.92, 0x228fbf00,  0.210711,266.017,  0.218594,1
0.86, 0x3a962470,  0.127547,266.417,  0.134841,1
0.76, 0x2307dae0,  0.0495176,267.083,  0.0519413,1
0.86, 0x3a97c860,  0.12692,266.417,  0.134841,1
0.86, 0x3a96df00,  0.133921,266.417,  0.134841,1
0.93, 0x228ed620,  0.228286,265.95,  0.23224,1
0.97, 0x4a4672e0,  0.290734,265.683,  0.291889,1
0.87, 0x3a965310,  0.144623,266.35,  0.144789,1
0.87, 0x3a96b050,  0.141477,266.35,  0.144789,1
0.94, 0x229162e0,  0.235481,265.883,  0.24639,1
0.94, 0x228f3310,  0.243403,265.883,  0.24639,1
0.88, 0x3a9882e0,  0.145012,266.283,  0.155194,1
0.9, 0x3a9681b0,  0.166618,266.15,  0.192805,1
0.96, 0x2291c020,  0.26313,265.75,  0.276213,1
0.96, 0x22904ae0,  0.265268,265.75,  0.276213,1
0.96, 0x2291efd0,  0.269115,265.75,  0.276213,1
0.91, 0x3a996d10,  0.192899,266.083,  0.20545,1
0.97, 0x229105a0,  0.282134,265.683,  0.291889,1
0.93, 0x3a990fd0,  0.230931,265.95,  0.23224,1
0.83, 0x23097fd0,  0.100293,266.617,  0.107684,1
1, 0x22913440,  0.342069,265.483,  0.362778,1
0.84, 0x23086700,  0.112394,266.55,  0.116296,1
0.84, 0x23066620,  0.111892,266.55,  0.116296,1
1.01, 0x22901c40,  0.366938,265.417,  0.381351,1
0.86, 0x230a0bb0,  0.131319,266.417,  0.134841,1
0.86, 0x23095020,  0.132593,266.417,  0.134841,1
0.98, 0x3a9825a0,  0.295614,265.617,  0.308077,1
1.03, 0x22921e70,  0.40332,265.283,  0.42007,1
0.87, 0x23065200,  0.142662,266.35,  0.144789,1
0.87, 0x230895a0,  0.142236,266.35,  0.144789,1
0.87, 0x2307ac40,  0.13767,266.35,  0.144789,1
0.99, 0x3a973c40,  0.313378,265.55,  0.324778,1
0.88, 0x2306c310,  0.147504,266.283,  0.155194,1
1.05, 0x22907a10,  0.447359,265.15,  0.460881,1
0.9, 0x23074f00,  0.184455,266.15,  0.192805,1
0.92, 0x2309ae70,  0.216888,266.017,  0.218594,1
0.93, 0x2308c440,  0.218785,265.95,  0.23224,1
0.94, 0x2306f1b0,  0.242599,265.883,  0.24639,1
0.94, 0x23072050,  0.24497,265.883,  0.24639,1
0.95, 0x23077da0,  0.248313,265.817,  0.261047,1
0.95, 0x2309dd10,  0.249718,265.817,  0.261047,1
0.96, 0x23069470,  0.275917,265.75,  0.276213,1
0.99, 0x23083860,  0.321901,265.55,  0.324778,1
1, 0x2308f2e0,  0.356337,265.483,  0.362778,1
1, 0x23080a10,  0.35624,265.483,  0.362778,1
1, 0x23092180,  0.32599,265.483,  0.362778,1
